id,number,name,name_zh_cn,name_zh_tw,name_ja,form,type1,type2,generation,generationGames,goAttack,goDefense,goStamina,goStatsSource,categories,search
274,0274,Nuzleaf,长鼻叶,長鼻葉,コノハナ,,grass,dark,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,274 Nuzleaf 长鼻叶 長鼻葉 コノハナ Grass Dark 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
275,0275,Shiftry,狡猾天狗,狡猾天狗,ダーテング,,grass,dark,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,275 Shiftry 狡猾天狗 狡猾天狗 ダーテング Grass Dark 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
276,0276,Taillow,傲骨燕,傲骨燕,スバメ,,normal,flying,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,276 Taillow 傲骨燕 傲骨燕 スバメ Normal Flying 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
277,0277,Swellow,大王燕,大王燕,オオスバメ,,normal,flying,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,277 Swellow 大王燕 大王燕 オオスバメ Normal Flying 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
278,0278,Wingull,长翅鸥,長翅鷗,キャモメ,,water,flying,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,278 Wingull 长翅鸥 長翅鷗 キャモメ Water Flying 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
279,0279,Pelipper,大嘴鸥,大嘴鷗,ペリッパー,,water,flying,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,279 Pelipper 大嘴鸥 大嘴鷗 ペリッパー Water Flying 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
280,0280,Ralts,拉鲁拉丝,拉魯拉絲,ラルトス,,psychic,fairy,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,280 Ralts 拉鲁拉丝 拉魯拉絲 ラルトス Psychic Fairy 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
281,0281,Kirlia,奇鲁莉安,奇魯莉安,キルリア,,psychic,fairy,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,281 Kirlia 奇鲁莉安 奇魯莉安 キルリア Psychic Fairy 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
282,0282,Gardevoir,沙奈朵,沙奈朵,サーナイト,,psychic,fairy,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,mega|form_change,282 Gardevoir 沙奈朵 沙奈朵 サーナイト Psychic Fairy 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald) mega form_change
282,0282,Gardevoir,沙奈朵,沙奈朵,サーナイト,Mega Gardevoir,psychic,fairy,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,mega|form_change,282 Gardevoir Mega Gardevoir 沙奈朵 沙奈朵 サーナイト Psychic Fairy 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald) mega form_change
283,0283,Surskit,溜溜糖球,溜溜糖球,アメタマ,,bug,water,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,283 Surskit 溜溜糖球 溜溜糖球 アメタマ Bug Water 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
284,0284,Masquerain,雨翅蛾,雨翅蛾,アメモース,,bug,flying,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,284 Masquerain 雨翅蛾 雨翅蛾 アメモース Bug Flying 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
285,0285,Shroomish,蘑蘑菇,蘑蘑菇,キノココ,,grass,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,285 Shroomish 蘑蘑菇 蘑蘑菇 キノココ Grass 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
286,0286,Breloom,斗笠菇,斗笠菇,キノガッサ,,grass,fighting,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,286 Breloom 斗笠菇 斗笠菇 キノガッサ Grass Fighting 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
287,0287,Slakoth,懒人獭,懶人獺,ナマケロ,,normal,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,287 Slakoth 懒人獭 懶人獺 ナマケロ Normal 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
288,0288,Vigoroth,过动猿,過動猿,ヤルキモノ,,normal,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,288 Vigoroth 过动猿 過動猿 ヤルキモノ Normal 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
289,0289,Slaking,请假王,請假王,ケッキング,,normal,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,289 Slaking 请假王 請假王 ケッキング Normal 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
290,0290,Nincada,土居忍士,土居忍士,ツチニン,,bug,ground,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,290 Nincada 土居忍士 土居忍士 ツチニン Bug Ground 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
291,0291,Ninjask,铁面忍者,鐵面忍者,テッカニン,,bug,flying,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,291 Ninjask 铁面忍者 鐵面忍者 テッカニン Bug Flying 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
292,0292,Shedinja,脱壳忍者,脫殼忍者,ヌケニン,,bug,ghost,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,292 Shedinja 脱壳忍者 脫殼忍者 ヌケニン Bug Ghost 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
293,0293,Whismur,咕妞妞,咕妞妞,ゴニョニョ,,normal,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,293 Whismur 咕妞妞 咕妞妞 ゴニョニョ Normal 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
294,0294,Loudred,吼爆弹,吼爆彈,ドゴーム,,normal,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,294 Loudred 吼爆弹 吼爆彈 ドゴーム Normal 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
295,0295,Exploud,爆音怪,爆音怪,バクオング,,normal,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,295 Exploud 爆音怪 爆音怪 バクオング Normal 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
296,0296,Makuhita,幕下力士,幕下力士,マクノシタ,,fighting,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,296 Makuhita 幕下力士 幕下力士 マクノシタ Fighting 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
297,0297,Hariyama,铁掌力士,鐵掌力士,ハリテヤマ,,fighting,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,297 Hariyama 铁掌力士 鐵掌力士 ハリテヤマ Fighting 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
298,0298,Azurill,露力丽,露力麗,ルリリ,,normal,fairy,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,298 Azurill 露力丽 露力麗 ルリリ Normal Fairy 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
299,0299,Nosepass,朝北鼻,朝北鼻,ノズパス,,rock,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,299 Nosepass 朝北鼻 朝北鼻 ノズパス Rock 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
300,0300,Skitty,向尾喵,向尾喵,エネコ,,normal,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,300 Skitty 向尾喵 向尾喵 エネコ Normal 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
301,0301,Delcatty,优雅猫,優雅貓,エネコロロ,,normal,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,301 Delcatty 优雅猫 優雅貓 エネコロロ Normal 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
302,0302,Sableye,勾魂眼,勾魂眼,ヤミラミ,,dark,ghost,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,mega|form_change,302 Sableye 勾魂眼 勾魂眼 ヤミラミ Dark Ghost 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald) mega form_change
302,0302,Sableye,勾魂眼,勾魂眼,ヤミラミ,Mega Sableye,dark,ghost,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,mega|form_change,302 Sableye Mega Sableye 勾魂眼 勾魂眼 ヤミラミ Dark Ghost 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald) mega form_change
303,0303,Mawile,大嘴娃,大嘴娃,クチート,,steel,fairy,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,mega|form_change,303 Mawile 大嘴娃 大嘴娃 クチート Steel Fairy 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald) mega form_change
303,0303,Mawile,大嘴娃,大嘴娃,クチート,Mega Mawile,steel,fairy,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,mega|form_change,303 Mawile Mega Mawile 大嘴娃 大嘴娃 クチート Steel Fairy 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald) mega form_change
304,0304,Aron,可可多拉,可可多拉,ココドラ,,steel,rock,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,304 Aron 可可多拉 可可多拉 ココドラ Steel Rock 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
305,0305,Lairon,可多拉,可多拉,コドラ,,steel,rock,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,305 Lairon 可多拉 可多拉 コドラ Steel Rock 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
306,0306,Aggron,波士可多拉,波士可多拉,ボスゴドラ,,steel,rock,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,mega|form_change,306 Aggron 波士可多拉 波士可多拉 ボスゴドラ Steel Rock 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald) mega form_change
306,0306,Aggron,波士可多拉,波士可多拉,ボスゴドラ,Mega Aggron,steel,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,mega|form_change,306 Aggron Mega Aggron 波士可多拉 波士可多拉 ボスゴドラ Steel 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald) mega form_change
307,0307,Meditite,玛萨那,瑪沙那,アサナン,,fighting,psychic,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,307 Meditite 玛萨那 瑪沙那 アサナン Fighting Psychic 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
308,0308,Medicham,恰雷姆,恰雷姆,チャーレム,,fighting,psychic,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,mega|form_change,308 Medicham 恰雷姆 恰雷姆 チャーレム Fighting Psychic 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald) mega form_change
308,0308,Medicham,恰雷姆,恰雷姆,チャーレム,Mega Medicham,fighting,psychic,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,mega|form_change,308 Medicham Mega Medicham 恰雷姆 恰雷姆 チャーレム Fighting Psychic 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald) mega form_change
309,0309,Electrike,落雷兽,落雷獸,ラクライ,,electric,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,309 Electrike 落雷兽 落雷獸 ラクライ Electric 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
310,0310,Manectric,雷电兽,雷電獸,ライボルト,,electric,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,mega|form_change,310 Manectric 雷电兽 雷電獸 ライボルト Electric 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald) mega form_change
310,0310,Manectric,雷电兽,雷電獸,ライボルト,Mega Manectric,electric,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,mega|form_change,310 Manectric Mega Manectric 雷电兽 雷電獸 ライボルト Electric 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald) mega form_change
311,0311,Plusle,正电拍拍,正電拍拍,プラスル,,electric,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,311 Plusle 正电拍拍 正電拍拍 プラスル Electric 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
312,0312,Minun,负电拍拍,負電拍拍,マイナン,,electric,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,312 Minun 负电拍拍 負電拍拍 マイナン Electric 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
313,0313,Volbeat,电萤虫,電螢蟲,バルビート,,bug,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,313 Volbeat 电萤虫 電螢蟲 バルビート Bug 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
314,0314,Illumise,甜甜萤,甜甜螢,イルミーゼ,,bug,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,314 Illumise 甜甜萤 甜甜螢 イルミーゼ Bug 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
315,0315,Roselia,毒蔷薇,毒薔薇,ロゼリア,,grass,poison,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,315 Roselia 毒蔷薇 毒薔薇 ロゼリア Grass Poison 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
316,0316,Gulpin,溶食兽,溶食獸,ゴクリン,,poison,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,316 Gulpin 溶食兽 溶食獸 ゴクリン Poison 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
317,0317,Swalot,吞食兽,吞食獸,マルノーム,,poison,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,317 Swalot 吞食兽 吞食獸 マルノーム Poison 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
318,0318,Carvanha,利牙鱼,利牙魚,キバニア,,water,dark,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,318 Carvanha 利牙鱼 利牙魚 キバニア Water Dark 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
319,0319,Sharpedo,巨牙鲨,巨牙鯊,サメハダー,,water,dark,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,mega|form_change,319 Sharpedo 巨牙鲨 巨牙鯊 サメハダー Water Dark 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald) mega form_change
319,0319,Sharpedo,巨牙鲨,巨牙鯊,サメハダー,Mega Sharpedo,water,dark,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,mega|form_change,319 Sharpedo Mega Sharpedo 巨牙鲨 巨牙鯊 サメハダー Water Dark 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald) mega form_change
320,0320,Wailmer,吼吼鲸,吼吼鯨,ホエルコ,,water,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,320 Wailmer 吼吼鲸 吼吼鯨 ホエルコ Water 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
321,0321,Wailord,吼鲸王,吼鯨王,ホエルオー,,water,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,321 Wailord 吼鲸王 吼鯨王 ホエルオー Water 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
322,0322,Numel,呆火驼,呆火駝,ドンメル,,fire,ground,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,322 Numel 呆火驼 呆火駝 ドンメル Fire Ground 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
323,0323,Camerupt,喷火驼,噴火駝,バクーダ,,fire,ground,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,mega|form_change,323 Camerupt 喷火驼 噴火駝 バクーダ Fire Ground 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald) mega form_change
323,0323,Camerupt,喷火驼,噴火駝,バクーダ,Mega Camerupt,fire,ground,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,mega|form_change,323 Camerupt Mega Camerupt 喷火驼 噴火駝 バクーダ Fire Ground 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald) mega form_change
324,0324,Torkoal,煤炭龟,煤炭龜,コータス,,fire,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,324 Torkoal 煤炭龟 煤炭龜 コータス Fire 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
325,0325,Spoink,跳跳猪,跳跳豬,バネブー,,psychic,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,325 Spoink 跳跳猪 跳跳豬 バネブー Psychic 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
326,0326,Grumpig,噗噗猪,噗噗豬,ブーピッグ,,psychic,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,326 Grumpig 噗噗猪 噗噗豬 ブーピッグ Psychic 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
327,0327,Spinda,晃晃斑,晃晃斑,パッチール,,normal,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,327 Spinda 晃晃斑 晃晃斑 パッチール Normal 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
328,0328,Trapinch,大颚蚁,大顎蟻,ナックラー,,ground,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,328 Trapinch 大颚蚁 大顎蟻 ナックラー Ground 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
329,0329,Vibrava,超音波幼虫,超音波幼蟲,ビブラーバ,,ground,dragon,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,329 Vibrava 超音波幼虫 超音波幼蟲 ビブラーバ Ground Dragon 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
330,0330,Flygon,沙漠蜻蜓,沙漠蜻蜓,フライゴン,,ground,dragon,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,330 Flygon 沙漠蜻蜓 沙漠蜻蜓 フライゴン Ground Dragon 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
331,0331,Cacnea,刺球仙人掌,刺球仙人掌,サボネア,,grass,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,331 Cacnea 刺球仙人掌 刺球仙人掌 サボネア Grass 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
332,0332,Cacturne,梦歌仙人掌,夢歌仙人掌,ノクタス,,grass,dark,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,332 Cacturne 梦歌仙人掌 夢歌仙人掌 ノクタス Grass Dark 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
333,0333,Swablu,青绵鸟,青綿鳥,チルット,,normal,flying,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,333 Swablu 青绵鸟 青綿鳥 チルット Normal Flying 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
334,0334,Altaria,七夕青鸟,七夕青鳥,チルタリス,,dragon,flying,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,mega|form_change,334 Altaria 七夕青鸟 七夕青鳥 チルタリス Dragon Flying 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald) mega form_change
334,0334,Altaria,七夕青鸟,七夕青鳥,チルタリス,Mega Altaria,dragon,fairy,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,mega|form_change,334 Altaria Mega Altaria 七夕青鸟 七夕青鳥 チルタリス Dragon Fairy 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald) mega form_change
335,0335,Zangoose,猫鼬斩,貓鼬斬,ザングース,,normal,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,335 Zangoose 猫鼬斩 貓鼬斬 ザングース Normal 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
336,0336,Seviper,饭匙蛇,飯匙蛇,ハブネーク,,poison,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,336 Seviper 饭匙蛇 飯匙蛇 ハブネーク Poison 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
337,0337,Lunatone,月石,月石,ルナトーン,,rock,psychic,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,337 Lunatone 月石 月石 ルナトーン Rock Psychic 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
338,0338,Solrock,太阳岩,太陽岩,ソルロック,,rock,psychic,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,338 Solrock 太阳岩 太陽岩 ソルロック Rock Psychic 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
339,0339,Barboach,泥泥鳅,泥泥鰍,ドジョッチ,,water,ground,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,339 Barboach 泥泥鳅 泥泥鰍 ドジョッチ Water Ground 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
340,0340,Whiscash,鲶鱼王,鯰魚王,ナマズン,,water,ground,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,340 Whiscash 鲶鱼王 鯰魚王 ナマズン Water Ground 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
341,0341,Corphish,龙虾小兵,龍蝦小兵,ヘイガニ,,water,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,341 Corphish 龙虾小兵 龍蝦小兵 ヘイガニ Water 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
342,0342,Crawdaunt,铁螯龙虾,鐵螯龍蝦,シザリガー,,water,dark,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,342 Crawdaunt 铁螯龙虾 鐵螯龍蝦 シザリガー Water Dark 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
343,0343,Baltoy,天秤偶,天秤偶,ヤジロン,,ground,psychic,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,343 Baltoy 天秤偶 天秤偶 ヤジロン Ground Psychic 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
344,0344,Claydol,念力土偶,念力土偶,ネンドール,,ground,psychic,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,344 Claydol 念力土偶 念力土偶 ネンドール Ground Psychic 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
345,0345,Lileep,触手百合,觸手百合,リリーラ,,rock,grass,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,345 Lileep 触手百合 觸手百合 リリーラ Rock Grass 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
346,0346,Cradily,摇篮百合,搖籃百合,ユレイドル,,rock,grass,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,346 Cradily 摇篮百合 搖籃百合 ユレイドル Rock Grass 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
347,0347,Anorith,太古羽虫,太古羽蟲,アノプス,,rock,bug,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,347 Anorith 太古羽虫 太古羽蟲 アノプス Rock Bug 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
348,0348,Armaldo,太古盔甲,太古盔甲,アーマルド,,rock,bug,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,348 Armaldo 太古盔甲 太古盔甲 アーマルド Rock Bug 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
349,0349,Feebas,丑丑鱼,醜醜魚,ヒンバス,,water,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,349 Feebas 丑丑鱼 醜醜魚 ヒンバス Water 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
350,0350,Milotic,美纳斯,美納斯,ミロカロス,,water,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,,350 Milotic 美纳斯 美納斯 ミロカロス Water 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald)
351,0351,Castform,飘浮泡泡,飄浮泡泡,ポワルン,,normal,,3,红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald),,,,,form_change,351 Castform 飘浮泡泡 飄浮泡泡 ポワルン Normal 3 红宝石/蓝宝石/绿宝石 (Ruby/Sapphire/Emerald) form_change
